Subject,Condition,cType,gType,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
17,3,2,0,1,224,218,834.225417,917.641559,750.594087,1117.767457,1151.214114,800.935204,3,4,3,1,3,4,j,1,968.837246
24,4,0,0,0,148,97,934.353603,817.573663,617.089427,550.665137,567.150861,867.611167,4,4,2,2,2,3,j,1,885.249201
24,1,0,3,0,165,99,767.621493,833.570577,968.108203,1334.589012,567.246088,467.120376,4,3,3,4,3,3,j,1,885.379366
24,1,3,2,8,164,100,767.504005,650.672742,683.91225,1384.902612,550.447784,667.005733,3,3,2,3,2,3,f,1,1085.492896
17,3,3,3,2,240,221,584.376451,599.954736,684.730028,650.062732,534.27402,517.115522,3,3,3,3,3,4,j,1,767.681783
17,3,1,3,5,286,222,617.139824,817.558823,617.310181,550.514876,617.371089,633.846611,4,3,3,2,3,3,f,1,1002.116638
24,4,1,3,1,0,109,767.420836,666.700264,517.804064,550.690489,533.748416,583.860741,4,3,3,2,3,4,j,1,902.182617
17,3,3,1,8,318,225,550.614122,1000.926918,650.664703,667.042525,934.579612,600.63091,3,3,3,3,3,3,f,1,1052.101891
17,3,3,3,8,329,233,750.596561,1384.742457,567.224137,734.10558,1951.961029,850.852437,3,3,3,3,3,4,f,1,1018.954209
24,4,1,0,4,30,120,1000.940831,1101.175374,700.691386,1201.221318,967.63114,600.591645,4,3,3,4,3,4,f,1,1701.959637
17,3,2,3,7,191,234,734.221522,1067.673683,684.01397,1050.949581,834.169456,734.121348,3,4,2,3,3,3,f,1,1101.274621
17,3,2,2,1,302,265,667.347376,717.400647,767.408778,583.932161,517.188489,583.907736,3,4,3,1,3,4,j,1,1018.767155
17,3,1,2,5,332,266,651.400859,1401.36824,667.337482,884.27436,633.361819,651.17794,4,3,2,2,3,3,f,1,1118.950684
24,4,1,3,1,133,127,700.621511,851.03578,550.541774,784.048783,450.451927,583.811891,4,3,2,2,2,3,j,1,851.941365
24,4,3,0,2,162,130,467.13769,533.947527,567.071402,500.490048,433.828308,483.852208,3,3,3,3,2,3,j,1,1035.459103
24,1,2,3,7,170,132,784.107218,684.039323,533.857556,583.999871,717.370347,984.316594,3,4,3,4,3,4,f,1,1186.254898
24,1,2,2,1,93,133,800.719088,850.976109,617.160539,850.962814,583.828586,467.195507,3,2,3,4,3,2,j,1,735.09928
17,3,3,1,2,225,274,784.164107,984.183338,800.926856,817.437315,850.853055,667.275646,3,3,3,1,3,4,j,1,1018.758498
17,3,2,3,2,317,313,734.151956,1201.153917,733.995512,784.209866,850.703413,750.884097,3,4,3,2,2,5,j,1,1034.666987
17,3,0,3,4,274,316,617.865775,784.074445,767.417745,650.598848,567.136639,734.153812,4,4,3,2,3,3,f,1,1135.438573
24,1,3,0,7,118,143,650.64739,733.996749,583.959987,1151.180414,500.58002,633.809201,3,3,2,3,3,4,f,1,1002.136117
24,4,0,3,4,10,146,700.646246,784.028378,850.387123,901.418327,784.167508,917.526545,4,4,4,5,2,3,f,1,2036.430234
24,1,3,1,8,83,147,533.789228,566.870127,467.16799,767.775155,850.622717,534.107064,3,3,3,3,3,2,f,1,918.694313
17,3,3,2,8,184,325,1017.66215,867.468017,967.688647,717.288106,700.867618,750.798763,3,3,3,2,3,2,f,1,985.413561
17,3,1,2,1,344,341,900.831196,850.94179,834.111021,750.757024,800.335397,617.7925,4,3,3,2,3,3,j,1,1185.541314
18,3,1,1,5,45,0,817.445973,750.778049,867.589833,834.103601,817.521103,834.112258,4,3,4,3,3,4,f,1,1619.657776
18,3,2,1,6,172,8,600.500437,667.476921,667.324496,951.025144,750.654068,767.452682,3,4,3,2,3,5,f,1,1019.619871
18,3,1,3,1,130,14,667.328206,650.710153,700.659231,633.961008,634.000892,650.681708,4,3,3,3,3,4,j,1,2267.342923
18,3,1,0,4,67,27,767.348179,784.2043,667.357887,717.284396,850.927877,867.48935,4,3,3,3,4,4,f,1,1618.578433
18,3,1,2,5,121,31,667.327897,684.0554,784.070117,717.38426,600.632765,617.286065,4,3,3,2,3,3,f,1,1285.596842
18,3,1,0,0,85,51,800.637465,850.939935,667.126931,633.678418,667.764767,700.625531,4,3,3,3,3,4,j,1,1302.350934
18,3,0,2,0,52,55,900.961361,834.135756,717.503603,750.652522,700.739308,784.019721,4,4,3,2,3,4,j,1,1652.688588
24,1,1,3,1,106,176,866.850278,701.357357,634.035211,633.966573,733.975725,433.726588,4,2,3,3,4,2,j,1,1168.863898
24,1,3,2,2,179,177,633.723249,584.066654,483.773058,550.476228,467.236318,467.132434,3,3,2,3,3,3,j,1,585.08478
18,3,0,1,0,105,63,734.093522,767.427329,750.824734,717.363236,800.730837,633.962863,4,4,3,2,2,3,j,1,1285.745557
18,3,0,3,0,87,85,784.097634,684.049526,717.356125,617.286374,634.0955,633.885568,4,4,3,3,3,3,j,1,1118.843399
24,4,0,2,0,306,183,600.734176,950.922806,734.136497,850.687954,650.784356,650.509496,4,4,3,3,3,3,j,1,1719.346309
18,3,0,3,4,145,94,734.002623,734.083628,600.638949,667.381694,683.989545,717.323043,4,4,4,2,3,3,f,1,835.308162
18,3,2,1,1,135,111,850.870679,817.457103,550.53219,617.337389,617.266587,734.044053,3,4,3,2,3,4,j,1,1235.663532
24,1,1,0,0,187,187,500.47459,483.838913,417.065559,583.91763,734.095068,1384.730399,4,3,1,3,3,3,j,1,968.660087
24,1,3,1,2,243,191,567.383364,550.500344,567.223828,750.760425,550.409136,534.035025,3,2,1,3,3,3,j,1,901.979177
24,1,3,2,8,325,193,684.01397,800.731455,517.182305,583.920103,467.180048,483.744304,3,3,3,3,3,4,f,1,818.539538
18,3,2,2,1,35,124,800.981581,800.704557,800.732074,784.369402,850.764939,817.452465,3,4,3,2,3,4,j,1,1118.89194
24,4,1,2,5,193,206,534.005344,500.490358,517.241049,483.678449,533.920629,550.569909,4,3,3,2,3,4,f,1,1151.013148
24,4,3,1,8,270,207,667.437656,817.382591,750.759498,1101.18465,617.034394,467.353497,3,3,2,2,3,3,f,1,1702.865531
18,3,0,1,3,165,126,633.905665,667.269772,667.438583,550.488904,500.535498,467.248376,4,4,3,1,3,4,f,1,918.657521
24,4,2,3,7,340,209,717.383333,550.533117,533.893112,633.886805,450.583637,450.370613,3,4,3,3,3,2,f,1,1118.827013
18,3,2,2,6,86,134,650.666868,900.744008,750.903884,683.93482,734.125676,717.347777,3,4,3,3,3,4,f,1,1285.683412
24,4,3,3,2,312,213,767.401976,633.980795,600.580205,600.607413,650.691911,567.268349,3,3,3,4,3,4,j,1,818.546958
24,1,3,3,2,284,214,617.239998,567.157045,533.936088,567.247016,517.158189,466.961149,3,3,2,3,3,3,j,1,868.621872
18,3,3,2,8,114,149,767.416817,684.067458,550.577021,633.970283,600.602466,633.965955,3,3,3,3,3,4,f,1,1052.182277
18,3,1,3,1,61,151,900.869225,800.836267,750.672619,767.464121,750.758879,650.623583,4,3,3,1,3,3,j,1,1085.373862
18,3,0,2,3,43,163,800.817716,850.766485,784.135663,934.259612,767.580991,767.311696,4,4,3,1,3,4,f,1,1402.391931
18,3,3,2,2,120,164,717.468048,683.883806,567.28319,567.228774,750.742493,734.001077,3,3,4,2,3,4,j,1,835.252819
24,1,2,0,6,331,229,500.501797,483.854681,617.338935,867.552732,567.156427,517.128199,3,3,1,4,2,2,f,1,917.843144
18,3,2,0,6,29,166,800.781233,834.365475,884.066592,784.21574,834.127099,850.711451,3,4,3,2,3,4,f,1,985.426546
18,3,1,1,0,103,170,867.62508,783.926039,767.601706,700.816912,667.244728,717.35056,4,3,3,2,3,4,j,1,1469.21259
18,3,0,2,0,83,174,717.307893,800.776286,700.287289,617.817234,683.906685,650.660375,4,4,3,2,3,4,j,1,1036.025518
18,3,2,3,7,234,180,717.419198,784.161324,700.662323,667.544322,683.84083,684.083226,3,4,3,3,3,4,f,1,1119.161235
18,3,0,0,0,349,184,750.763826,683.966047,1134.371597,517.32731,633.883713,617.06964,4,4,2,2,2,3,j,1,1134.692215
18,3,3,0,7,246,205,750.728889,667.357269,700.67469,734.101251,667.344284,634.006766,3,3,3,3,3,3,f,1,1235.687957
18,3,3,0,2,353,208,734.059203,633.970283,650.506713,684.222666,666.510738,618.148674,3,3,3,3,3,4,j,1,1202.313956
18,3,3,3,2,248,211,750.768464,884.224582,767.540489,717.252241,667.334699,784.131953,3,3,3,2,3,3,j,1,1252.39289
18,3,2,0,1,247,218,784.595412,734.092285,717.382096,633.92236,1101.159297,500.443362,3,4,3,1,3,4,j,1,1352.39122
18,3,3,3,2,215,221,934.26827,984.286913,583.842809,1151.252143,616.681312,667.906989,3,3,3,3,3,4,j,1,1435.886202
24,4,0,1,3,258,254,533.87116,533.761402,617.40479,550.457677,483.941251,450.392873,4,4,2,4,3,2,f,1,885.251984
24,1,1,1,0,352,262,533.842097,483.792845,567.250108,600.571548,450.407096,400.385979,4,4,1,3,3,4,j,1,902.003603
24,4,1,2,1,290,263,517.18045,517.225281,900.944665,734.096923,600.479413,650.730249,4,3,3,2,3,4,j,1,885.278882
24,1,1,3,1,333,264,550.492305,667.408284,483.818816,500.530242,517.204566,600.470447,4,4,1,3,3,3,j,1,1035.375624
18,3,1,3,5,185,222,800.753716,734.066314,834.207794,800.841832,834.090306,800.865639,4,3,3,2,3,3,f,1,1469.223411
18,3,3,1,8,275,225,767.451136,767.526885,700.711173,633.866399,650.579061,717.390135,3,3,3,3,3,3,f,1,952.063985
24,4,2,2,1,233,268,583.895369,566.803653,584.371504,667.521443,500.310416,483.820362,3,4,3,4,3,3,j,1,1452.548778
24,4,2,1,1,247,272,517.095735,500.768,550.236924,467.080183,467.228589,967.674425,3,4,3,4,3,2,j,1,1369.116249
18,3,3,3,8,262,233,784.073518,934.217564,850.830176,750.817314,800.056209,834.865727,3,3,3,3,3,4,f,1,952.006169
24,4,0,1,0,237,275,717.367256,900.850366,650.790539,771.102538,596.812861,633.857124,4,4,2,2,4,4,j,1,1102.160109
24,1,0,1,3,336,277,567.264639,483.78728,533.883527,517.264237,450.357009,483.910952,4,2,3,4,3,5,f,1,1185.615207
18,3,2,3,7,332,234,667.34954,667.337791,817.480601,616.790761,684.424869,634.001819,3,4,2,3,3,3,f,1,1167.436419
24,4,0,2,3,228,283,650.203718,651.173612,633.858051,634.033355,600.650389,616.829717,4,4,3,2,3,4,f,1,1002.027904
24,4,3,3,2,214,285,567.264639,550.606083,617.210626,967.59342,1151.148568,634.082515,3,3,3,4,3,3,j,1,718.493903
24,1,0,3,4,248,286,600.637712,684.026646,533.726465,667.411685,517.208276,550.578876,4,3,3,4,3,3,f,1,2286.771722
24,4,3,1,2,329,287,550.455822,584.013166,533.806233,734.153811,517.213223,467.00227,3,3,3,4,2,4,j,1,1252.292407
24,4,3,0,7,341,291,717.380241,717.360763,633.880003,650.762713,533.708532,400.236027,3,3,3,4,3,4,f,1,918.763569
24,4,2,0,1,278,294,600.615451,817.496369,884.113587,967.641961,650.667486,517.274749,3,4,3,3,2,2,j,1,750.918725
18,3,2,2,1,331,265,717.407758,717.369729,650.692839,617.240616,600.732939,667.237617,3,4,3,1,3,4,j,1,1202.378265
18,3,1,2,5,325,266,817.525432,834.252934,717.306966,683.994492,600.595355,583.901862,4,3,2,2,3,3,f,1,1202.347038
24,1,1,3,5,327,308,600.652244,734.061676,717.400647,584.079949,450.28868,717.499275,4,2,3,3,3,3,f,1,1302.426065
18,3,3,1,2,252,274,850.890775,834.217379,850.785654,767.408469,784.194098,784.142156,3,3,3,1,3,4,j,1,1402.468298
18,3,2,3,2,187,313,800.692808,817.484311,784.327972,667.181346,700.630168,834.200683,3,4,3,2,2,5,j,1,1018.854962
18,3,0,3,4,309,316,800.797001,750.778358,684.032212,650.831042,633.779211,600.629983,4,4,3,2,3,3,f,1,1335.852935
18,3,0,0,3,179,322,734.161541,633.877838,734.070952,767.553783,617.159611,633.849703,4,4,3,2,3,4,f,1,1302.49563
18,3,3,2,8,222,325,817.408871,850.827084,850.935297,750.74744,734.044053,767.465049,3,3,3,2,3,2,f,1,1052.176403
18,3,1,2,1,186,341,800.844924,800.728673,650.737051,683.98367,700.640371,650.642134,4,3,3,2,3,3,j,1,1285.812958
19,3,1,1,5,173,0,600.670794,684.01026,600.634311,633.917723,633.996563,700.62182,4,3,4,3,3,4,f,1,735.168227
24,4,0,0,3,199,328,834.176567,650.622964,533.946909,583.32648,551.095204,750.770628,4,4,3,3,3,3,f,1,1569.328099
24,1,1,2,5,295,329,517.057087,500.560232,483.771821,517.247851,633.124679,551.386451,4,3,3,3,3,3,f,1,1402.38853
24,4,0,2,0,314,330,750.737855,1067.663789,750.813295,1017.7076,650.53794,534.045846,4,4,3,3,5,3,j,1,1001.266396
24,1,2,1,6,204,332,617.316365,567.123654,517.276914,634.013259,5805.720056,600.625654,3,3,2,4,4,4,f,1,1135.604602
24,4,3,2,8,261,337,567.123035,517.279078,567.226919,500.418319,483.818507,433.845004,3,3,3,2,4,4,f,1,735.08444
24,4,2,3,7,274,338,700.610381,850.819973,700.770845,683.864636,650.719119,1218.031372,3,4,3,4,3,4,f,1,1085.500316
24,1,0,2,0,242,339,684.024791,550.64102,567.291847,700.644081,600.61978,533.751199,4,2,1,4,3,4,j,1,1585.973051
24,4,2,2,6,262,340,533.810252,817.415364,483.797792,633.983887,567.333586,467.109246,3,4,2,2,3,2,f,1,968.851159
19,3,2,1,6,24,8,734.270681,1101.009036,867.52336,917.581269,817.522958,984.269908,3,4,3,2,3,5,f,1,967.928879
24,1,2,3,7,289,344,533.979682,583.707079,467.052048,1017.663078,517.183542,567.346262,3,3,2,4,3,4,f,1,1151.280588
19,3,1,3,1,82,14,600.62349,667.275028,700.755695,683.983361,717.409922,817.47689,4,3,3,3,3,4,j,1,1319.178611
24,1,0,2,0,303,346,567.260929,616.572171,501.111189,734.072807,467.129033,500.572599,4,3,3,4,3,3,j,1,1135.610477
19,3,1,0,4,154,27,617.192693,650.795795,617.199186,517.135928,650.936781,800.549658,4,3,3,3,4,4,f,1,685.12083
19,3,1,2,5,28,31,700.736835,850.899741,800.947571,700.510825,734.176072,784.093305,4,3,3,2,3,3,f,1,818.441528
24,1,2,2,6,353,349,550.146025,450.711019,433.619303,483.825618,700.646555,550.688325,3,3,3,4,3,3,f,1,1352.481809
24,1,0,0,0,297,352,550.614431,517.149841,467.164589,533.819837,450.391328,634.071384,4,2,2,4,2,3,j,1,901.135738
19,3,1,0,0,140,51,600.706968,633.957916,1051.025021,767.394247,617.285138,817.53718,4,3,3,3,3,4,j,1,1002.061295
25,1,0,1,0,118,3,617.215263,717.425072,617.319766,1034.343276,684.00624,717.304183,4,3,4,4,3,4,j,1,1502.471885
25,1,2,3,2,84,7,734.042507,700.755695,717.382405,784.126078,684.054163,650.64337,3,3,3,4,3,3,j,1,1602.752186
19,3,0,2,0,135,55,684.051381,767.4533,634.020061,900.900452,667.329134,717.326135,4,4,3,2,3,4,j,1,868.639496
25,4,3,3,8,78,10,684.11167,767.414653,634.067674,667.155375,667.404573,583.84992,3,3,4,2,2,3,f,1,851.169654
19,3,0,1,0,56,63,767.481126,783.996223,700.829898,750.624078,700.762497,817.467306,4,4,3,2,2,3,j,1,984.353386
25,4,0,3,0,157,12,683.930182,717.418579,684.075497,850.820901,800.83905,516.999889,4,4,3,3,3,4,j,1,1636.09496
19,3,0,3,0,157,85,583.876509,667.317385,650.658829,583.906499,600.668012,617.252674,4,4,3,3,3,3,j,1,834.532741
19,3,0,3,4,19,94,734.070952,884.275906,767.44959,834.153379,800.798238,817.495132,4,4,4,2,3,3,f,1,1018.75417
25,4,1,2,5,31,16,583.915156,717.356744,717.320879,716.978618,868.049582,683.924926,4,3,3,3,3,2,f,1,1168.960362
25,4,2,2,1,122,17,767.391155,734.265425,1034.222697,633.935037,750.816078,617.28421,3,4,3,5,2,3,j,1,1586.119602
19,3,2,1,1,57,111,667.282139,967.756976,800.771649,800.723108,734.148865,984.342565,3,4,3,2,3,4,j,1,918.606506
25,1,2,0,1,103,26,634.010167,817.478127,784.112474,967.645671,717.400029,750.646957,3,2,3,4,3,4,j,1,1469.139932
19,3,2,2,1,86,124,634.074476,667.227105,650.723448,717.330463,634.01666,834.229746,3,4,3,2,3,4,j,1,768.570672
25,1,0,2,3,35,29,634.103848,633.855887,750.729508,867.643012,717.393845,767.429184,4,3,3,4,3,3,f,1,1501.861566
25,1,1,0,4,165,35,734.103415,750.823807,717.208647,1468.271449,700.699115,600.553925,4,3,3,3,4,4,f,1,1202.163695
25,1,1,2,1,147,38,650.658211,667.226486,734.129696,884.228602,700.716738,566.708426,4,3,2,3,3,4,j,1,1218.981478
25,4,3,2,2,152,39,1067.73119,917.597037,1001.002358,817.544291,767.0996,867.732983,3,3,3,2,3,4,j,1,1602.703954
25,4,2,3,2,139,42,633.650283,667.421888,734.057657,817.485238,600.608031,600.685017,3,4,3,3,3,3,j,1,1352.860554
25,4,1,1,0,154,43,850.816263,900.379177,834.667852,600.646369,633.486109,617.677486,4,3,3,3,3,3,j,1,1802.792751
25,4,3,2,8,40,44,700.697878,700.697569,700.640371,667.410139,750.621604,600.708823,3,3,4,3,3,3,f,1,1285.820069
25,4,0,3,4,16,46,851.757713,884.016814,801.016209,850.832031,867.604674,800.80133,4,4,3,4,3,3,f,1,1919.707801
19,3,0,1,3,147,126,733.858546,750.964483,667.087665,750.614493,634.073858,800.831938,4,4,3,1,3,4,f,1,733.822063
19,3,2,2,6,119,134,650.576588,884.317336,817.353528,767.485145,800.796383,1084.383872,3,4,3,3,3,4,f,1,918.539724
19,3,3,2,8,105,149,767.462885,717.359217,667.243491,700.732816,700.765279,1251.279846,3,3,3,3,3,4,f,1,935.357816
25,1,2,2,1,28,52,783.380339,718.046831,717.382715,834.063717,750.768155,1051.117774,3,3,3,4,3,3,j,1,1185.643033
19,3,1,3,1,21,151,750.695807,917.574158,750.377044,617.680577,850.844398,817.380117,4,3,3,1,3,3,j,1,818.58035
19,3,0,2,3,96,163,700.609453,650.652955,684.098685,633.926998,734.047145,784.175856,4,4,3,1,3,4,f,1,768.615503
25,4,2,0,6,72,66,617.206916,717.37684,700.707772,650.644607,700.700043,650.70737,3,4,2,3,3,2,f,1,1235.687029
25,1,3,0,2,34,67,717.368492,667.337172,1568.272562,850.962814,733.975106,684.048289,3,2,3,3,3,4,j,1,1535.115914
25,1,0,3,4,166,70,667.464863,850.815336,700.555038,734.112382,734.002932,650.827022,4,3,3,4,3,4,f,1,918.718429
25,1,1,1,5,66,72,617.283901,667.243182,767.508952,767.537397,650.567621,734.068478,4,3,3,3,3,4,f,1,1034.641016
25,4,2,1,6,144,75,850.590563,734.20699,700.753531,983.603319,701.408371,517.082749,3,4,3,2,2,2,f,1,1602.856689
25,1,2,1,1,36,76,817.557895,617.193621,884.203868,817.470707,734.178237,917.536129,3,3,2,4,3,4,j,1,1552.666142
25,1,3,3,2,163,81,767.444952,700.665415,750.785469,834.248297,684.010569,583.895987,3,3,3,3,3,2,j,1,785.222117
19,3,3,2,2,145,164,800.654161,867.576848,700.755386,700.655212,784.117421,767.412488,3,3,4,2,3,4,j,1,651.987061
25,1,3,3,8,105,90,633.950805,817.509045,750.275942,901.415544,617.277408,634.093645,3,3,3,3,3,5,f,1,1068.890611
25,1,1,2,5,47,91,800.830702,884.130901,716.928531,734.578623,850.889848,667.321095,4,3,3,3,3,4,f,1,1419.048941
25,4,1,3,5,49,92,667.271936,750.659015,917.661037,900.862733,634.000892,517.099136,4,3,3,3,3,4,f,1,1202.336526
19,3,2,0,6,45,166,667.131569,817.484929,2001.967923,934.296096,984.282275,750.793198,3,4,3,2,3,4,f,1,818.584369
19,3,1,1,0,90,170,617.260094,667.239781,650.66594,1468.188898,734.080845,800.702083,4,3,3,2,3,4,j,1,1385.763366
25,4,0,0,0,113,97,683.928018,884.242824,567.357084,700.573279,617.378201,533.838696,4,4,2,2,2,3,j,1,1869.642472
25,1,0,3,0,32,99,583.976683,700.548236,750.75857,817.486166,650.644916,800.804112,4,3,3,4,3,3,j,1,1202.13185
25,1,3,2,8,174,100,600.62349,951.107386,600.54434,717.242347,800.873677,784.054349,3,3,2,3,2,3,f,1,1635.260486
19,3,0,2,0,44,174,867.491205,867.506355,734.153502,2018.77674,1568.131267,767.418981,4,4,3,2,3,4,j,1,1369.166027
19,3,2,3,7,271,180,483.810468,467.085748,517.231773,500.499942,533.842407,850.949828,3,4,3,3,3,4,f,1,1068.834649
25,4,1,3,1,143,109,750.649739,533.896822,600.600302,934.22282,700.951714,533.578059,4,3,3,2,3,4,j,1,1135.499791
19,3,0,0,0,251,184,550.664827,550.570219,583.901243,567.194146,550.58475,617.215572,4,4,2,2,2,3,j,1,1035.483219
19,3,3,0,7,304,205,500.486338,450.452854,533.976899,583.803543,549.962991,567.834765,3,3,3,3,3,3,f,1,935.354724
25,4,1,0,4,100,120,750.736309,784.246658,650.778791,783.867914,617.26937,500.607536,4,3,3,4,3,4,f,1,1068.758901
19,3,3,0,2,301,208,550.49818,850.886756,583.921031,583.923195,583.865997,650.683873,3,3,3,3,3,4,j,1,935.198589
19,3,3,3,2,346,211,467.438831,417.081636,450.450381,500.42914,500.481701,433.776366,3,3,3,2,3,3,j,1,885.08039
25,4,3,0,2,120,130,684.050762,850.886447,633.957916,567.240832,717.325207,483.896111,3,3,3,3,2,3,j,1,1419.157463
25,1,2,3,7,90,132,667.181037,717.743217,700.499695,883.731133,617.784771,567.113141,3,4,3,4,3,4,f,1,968.742019
25,1,2,2,1,86,133,600.63864,784.108455,734.05642,800.80875,784.092378,834.21676,3,2,3,4,3,2,j,1,1268.983117
19,3,2,0,1,289,218,501.088928,467.016183,533.957112,550.059764,501.123556,549.979069,3,4,3,1,3,4,j,1,1235.704034
19,3,3,3,2,274,221,500.592078,517.179522,533.858175,583.637514,617.46879,583.9402,3,3,3,3,3,4,j,1,685.151748
25,1,3,0,7,6,143,1101.586273,867.626935,767.232237,917.588999,1001.070995,934.218801,3,3,2,3,3,4,f,1,1202.310246
25,4,0,3,4,145,146,717.476396,817.481837,817.388465,767.50617,717.310676,517.179831,4,4,4,5,2,3,f,1,1769.380721
25,1,3,1,8,48,147,600.591026,700.716738,700.661086,800.856054,667.291105,700.724468,3,3,3,3,3,2,f,1,1218.992609
19,3,1,3,5,338,222,483.727608,1151.231119,483.821908,466.963004,500.673082,533.361943,4,3,3,2,3,3,f,1,835.186964
19,3,3,3,8,332,233,450.576217,433.639709,500.557449,467.073381,617.345737,500.327111,3,3,3,3,3,4,f,1,768.484102
19,3,2,3,7,272,234,567.336059,533.913209,600.542794,583.932779,533.866523,583.914847,3,4,2,3,3,3,f,1,768.577165
19,3,2,2,1,212,265,650.654501,683.996656,533.884764,550.549504,634.039848,700.584719,3,4,3,1,3,4,j,1,1135.592235
19,3,1,2,5,295,266,483.820981,533.830967,567.324311,550.433252,633.931945,550.09903,4,3,2,2,3,3,f,1,701.939231
19,3,3,1,2,205,274,600.591335,650.575042,583.956896,667.310892,600.655954,717.453516,3,3,3,1,3,4,j,1,785.181924
19,3,2,3,2,292,313,467.1414,483.914352,533.673904,517.196527,517.252179,583.57506,3,4,3,2,2,5,j,1,785.877267
25,1,1,3,1,112,176,600.810234,567.130456,650.08252,834.77792,683.979342,667.334081,4,2,3,3,4,2,j,1,1152.191738
25,1,3,2,2,178,177,834.246132,684.076115,734.009116,800.818025,1367.906742,550.49447,3,3,2,3,3,3,j,1,835.265804
19,3,0,3,4,258,316,533.788609,500.518184,550.543938,567.242997,583.901552,600.6575,4,4,3,2,3,3,f,1,1102.107239
19,3,0,0,3,199,322,950.912294,684.127748,583.907118,650.582462,667.399008,684.049526,4,4,3,2,3,4,f,1,918.62784
25,4,0,2,0,257,183,633.969974,617.313273,617.300597,600.639877,533.739141,450.620738,4,4,3,3,3,3,j,1,1234.811435
19,3,3,2,8,222,325,550.481793,583.902171,633.869491,750.7663,800.75217,650.675834,3,3,3,2,3,2,f,1,701.519985
19,3,1,2,1,321,341,433.734008,433.686704,450.619811,450.003927,500.864464,467.14171,4,3,3,2,3,3,j,1,751.774532
25,1,1,0,0,276,187,583.92876,550.465716,667.461153,666.862892,551.167243,733.888227,4,3,1,3,3,3,j,1,1386.424081
25,1,3,1,2,292,191,584.05676,633.945239,600.632765,617.202587,533.884146,567.273914,3,2,1,3,3,3,j,1,951.287019
25,1,3,2,8,204,193,667.369018,700.788468,683.982124,734.103106,650.123641,684.456405,3,3,3,3,3,4,f,1,951.188082
25,1,0,0,3,271,194,800.694663,767.518537,683.992327,734.181638,784.027141,667.521443,4,3,3,4,3,3,f,1,1536.103122
20,3,1,1,5,95,0,400.398964,483.79872,934.278782,667.324187,500.507672,550.611648,4,3,4,3,3,4,f,1,1018.640701
25,4,1,2,5,309,206,534.253924,533.947527,583.921958,517.149532,533.917846,633.867326,4,3,3,2,3,4,f,1,1302.402258
25,4,3,1,8,261,207,550.677504,733.884517,567.318745,650.668105,533.857556,450.554265,3,3,2,2,3,3,f,1,1134.745394
20,3,2,1,6,17,8,417.138525,483.830565,499.927034,484.343493,516.789029,467.547662,3,4,3,2,3,5,f,1,1302.445234
25,4,2,3,7,298,209,850.851819,1368.055457,767.435986,734.084246,600.609268,399.991157,3,4,3,3,3,2,f,1,951.975869
20,3,1,3,1,92,14,383.718457,467.108937,500.516947,416.980535,467.159642,433.947651,4,3,3,3,3,4,j,1,1636.089704
25,4,3,3,2,274,213,717.383951,700.700043,700.620275,650.747564,700.676854,650.020066,3,3,3,4,3,4,j,1,1052.26792
25,1,3,3,2,230,214,633.921742,767.415271,767.429493,584.008528,700.670362,550.709658,3,3,2,3,3,3,j,1,785.240668
20,3,1,0,4,35,27,417.07638,416.97868,517.267638,450.427811,517.145203,400.488626,4,3,3,3,4,4,f,1,1235.60417
20,3,1,2,5,105,31,433.857371,633.984505,450.450072,467.132125,500.501797,417.086274,4,3,3,2,3,3,f,1,1168.893579
20,3,1,0,0,64,51,450.437395,533.870542,500.469333,467.161806,433.822743,467.080183,4,3,3,3,3,4,j,1,1085.654597
20,3,0,2,0,115,55,400.499138,483.737811,567.243615,400.405148,400.401129,433.762762,4,4,3,2,3,4,j,1,1068.855364
25,1,2,0,6,272,229,717.300782,784.104127,867.692172,1067.143132,684.39426,517.245377,3,3,1,4,2,2,f,1,1502.655846
20,3,0,1,0,7,63,450.454709,483.810778,483.785734,517.215696,450.513144,550.488286,4,4,3,2,2,3,j,1,1302.321253
20,3,0,3,0,48,85,383.568196,500.571672,467.130579,634.070457,383.533877,483.906314,4,4,3,3,3,3,j,1,1068.988311
20,3,0,3,4,16,94,400.412877,483.838604,633.939365,417.099878,500.561778,433.71082,4,4,4,2,3,3,f,1,1235.650237
20,3,2,1,1,165,111,416.997539,650.756839,533.849208,417.025675,367.002394,433.636308,3,4,3,2,3,4,j,1,1636.205955
20,3,2,2,1,111,124,400.258288,417.120284,567.275151,450.419463,483.913425,450.383907,3,4,3,2,3,4,j,1,1035.428185
20,3,0,1,3,131,126,367.123283,433.821815,533.839006,433.728134,433.779458,417.203143,4,4,3,1,3,4,f,1,1135.557298
20,3,2,2,6,66,134,400.389689,483.798411,517.194981,533.870851,433.806666,417.042989,3,4,3,3,3,4,f,1,1068.830012
20,3,3,2,8,62,149,417.145327,467.066579,433.758743,433.772038,433.773274,417.180264,3,3,3,3,3,4,f,1,785.169866
20,3,1,3,1,133,151,383.670843,450.604352,483.717406,433.763071,433.691342,433.768327,4,3,3,1,3,3,j,1,1268.1573
20,3,3,2,2,91,164,417.00125,500.586512,684.112907,416.99352,467.129652,450.455018,3,3,4,2,3,4,j,1,902.059873
25,4,0,1,3,296,254,750.753623,667.324187,617.234742,650.714481,583.914229,467.147584,4,4,2,4,3,2,f,1,1752.973218
