SubjectNo,Subject,Condition,pType,trialsequence,stimulusNo,word1,word2,word3,word4,word5,word6,wl1,wl2,wl3,wl4,wl5,wl6,probeAns,probeACC,probeRT
2,2,2,3,104,123,617.2864928,750.745971,667.41457,633.8986666,567.2471498,483.90029,3,3,3,3,3,3,f,1,2320.37287
2,2,1,3,105,153,683.9723284,834.3117295,650.492599,784.1734493,650.594319,450.4137584,3,3,2,3,3,3,f,1,1402.674396
2,2,2,4,107,177,617.0861451,750.7088694,584.1864347,1217.536618,583.9097197,383.7875943,3,3,3,3,3,3,f,1,1152.358338
2,2,1,7,108,140,517.2108985,634.0081161,500.4892752,617.226203,750.3199228,400.8539517,3,3,2,3,3,3,f,1,1002.266589
2,2,2,1,115,148,400.4909759,817.3894491,483.8613335,517.1586473,2135.674126,767.2876522,3,3,3,3,3,3,j,1,802.2758649
2,2,4,1,116,186,533.8626474,1150.502338,1018.232889,750.8365603,867.578744,467.1551692,3,3,3,3,3,3,j,1,1135.895498
2,2,3,1,117,152,567.2187053,650.6648117,850.814454,516.4639228,718.2144928,383.0434009,3,3,3,2,3,3,j,1,1202.503111
2,2,2,1,120,167,750.6730047,817.518377,817.4123284,533.9915748,1201.132831,600.5537391,3,3,3,3,3,3,j,1,835.5830724
2,2,4,1,121,128,717.1991498,817.4627246,1034.460135,583.9149759,467.0828213,583.8417006,3,3,3,3,3,3,j,1,983.948058
2,2,2,1,124,157,1268.629952,1284.553894,667.3573721,517.1654492,550.5484059,417.1393237,3,3,3,3,3,3,j,1,734.0880386
2,2,1,4,125,136,617.3195748,1518.157604,583.9885604,567.1979904,650.5887536,350.407111,3,3,2,3,3,3,f,1,1586.436638
2,2,1,1,128,101,1234.570512,917.58686,500.6246956,783.9731015,784.1085217,567.2177777,3,3,2,3,3,3,j,1,1001.138087
2,2,4,7,131,142,533.8236908,600.6174299,667.4083865,449.8192079,367.4573912,333.7773141,3,3,3,3,3,3,f,1,1953.337817
2,2,1,7,132,166,533.8536813,700.6902415,550.5474783,467.2299903,700.7987632,383.52943,3,3,2,3,3,3,f,1,1419.457237
2,2,3,4,134,189,449.9632849,684.4843286,550.5746859,400.3778165,617.3316329,417.0199807,3,3,3,2,3,3,f,1,851.3292368
2,2,2,5,135,147,483.8097005,733.5435748,601.0836717,467.1146667,433.7391304,367.0740095,3,3,3,3,3,3,f,1,1135.701024
2,2,3,6,136,168,800.2535265,801.3269953,667.3233623,616.698744,768.0411206,383.7198841,3,3,3,2,3,3,f,1,1202.569585
2,2,2,2,137,124,483.8443287,1034.276483,634.0362513,950.9283865,533.9795167,366.9079808,3,3,3,3,3,3,f,1,1085.851517
2,2,3,5,140,122,467.1876328,934.2061449,667.3051207,450.4783768,867.6968503,366.9231304,3,3,3,2,3,3,f,1,2086.705778
2,2,2,0,144,119,867.5428792,800.7516137,684.0660095,533.863575,567.1979904,467.1035362,3,3,3,3,3,3,j,1,1636.261102
2,2,3,1,146,170,684.1225894,533.6644638,766.8711883,417.7567537,383.6360965,350.3465122,3,3,3,2,3,3,j,1,2120.117179
2,2,1,2,147,190,483.2244252,667.9899516,433.772831,683.9386281,700.6667438,700.6540678,3,3,2,3,3,3,f,1,1336.021024
2,2,1,6,148,107,567.1961352,667.3576811,567.2270532,650.6577006,567.2292174,333.6103575,3,3,2,3,3,3,f,1,2554.081701
2,2,2,0,149,116,767.5680774,834.1064348,450.3967536,367.036599,417.1050049,283.7794009,3,3,3,3,3,3,j,1,2019.040464
2,2,4,1,157,158,567.2010821,717.4174299,583.9230146,433.7700482,500.5254494,350.3325989,3,3,3,3,3,3,j,1,1435.986242
2,2,2,4,159,163,499.7896038,534.6077683,734.1430723,466.9668793,417.0728503,283.6699516,3,3,3,3,3,3,f,1,802.0931401
2,2,4,1,160,146,400.5837294,500.4030145,467.1010629,400.3747245,350.3697007,350.2933332,3,3,3,3,3,3,j,1,1118.075672
2,2,1,4,162,126,467.1530048,1334.762048,433.6519421,483.7738357,517.1812174,350.4309179,3,3,2,3,3,3,f,1,1302.604367
2,2,2,3,163,162,567.3228987,800.7052366,417.1207731,400.3632849,533.8048311,400.4149179,3,3,3,3,3,3,f,1,685.3401354
2,2,1,7,165,105,733.7899904,667.9760385,383.6160002,567.3089854,517.1997682,350.2902414,3,3,2,3,3,3,f,1,1002.426744
2,2,4,1,166,102,550.5626278,784.0723479,567.2839419,417.079034,450.4434394,350.5119227,3,3,3,3,3,3,j,1,1034.699749
2,2,4,7,167,100,517.1101063,650.7903382,617.3143189,650.60514,433.6503963,333.3042704,3,3,3,3,3,3,f,1,635.340367
2,2,1,7,168,137,551.2647729,550.1931594,767.7554397,784.1171788,984.3165991,400.4943767,3,3,2,3,3,3,f,1,1301.627672
2,2,4,2,171,134,467.3335652,834.0807729,817.3610049,784.292174,517.0754781,1034.385005,3,3,3,3,3,3,f,1,2086.648889
2,2,2,0,172,149,984.1468597,751.0081546,417.013488,583.9307439,650.6159615,367.1018358,3,3,3,3,3,3,j,1,1569.537546
2,2,3,5,173,165,450.5259905,633.9366955,583.9669181,383.7860483,416.9259903,834.2223768,3,3,3,2,3,3,f,1,1836.514937
2,2,4,4,174,198,600.6774108,583.8324251,784.1950918,684.0224154,517.1246377,367.083285,3,3,3,3,3,3,f,1,1352.696271
2,2,4,3,175,125,650.6589372,650.6496617,717.3936232,417.0815074,333.6721931,317.0130241,3,3,3,3,3,3,f,1,634.3191497
2,2,1,1,176,141,450.1079808,668.053024,567.2415846,650.6150339,367.0684444,333.6020096,3,3,2,3,3,3,j,1,735.3736039
2,2,2,6,178,111,450.4301448,450.4248889,734.1786281,733.4579325,601.3078259,366.8214108,3,3,3,3,3,3,f,1,1586.189604
2,2,1,0,181,194,534.3431111,884.2243091,350.3941256,583.8772561,700.7446568,317.0188987,3,3,2,3,3,3,j,1,1769.835903
2,2,3,1,184,129,567.2245796,633.9366958,650.6555362,600.6028985,584.0058743,483.7914591,3,3,3,2,3,3,j,1,1269.239961
2,2,4,7,185,120,517.7383574,684.0558068,533.4944155,450.7980675,350.3585702,300.234512,3,3,3,3,3,3,f,1,1719.849739
2,2,1,1,186,103,617.3245218,800.7411016,467.1341449,784.0871883,533.8641934,417.1096424,3,3,2,3,3,3,j,1,767.5934299
2,2,1,2,187,178,450.3812946,567.2548793,500.5486377,533.8536811,633.9091789,350.3904154,3,3,2,3,3,3,f,1,918.879227
2,2,1,1,188,187,567.193971,650.6515169,1417.572792,651.2136038,450.4520965,317.0127152,3,3,2,3,3,3,j,1,768.6294878
2,2,4,7,192,132,483.8121741,467.1474395,600.614029,467.1103382,633.9561739,350.3551693,3,3,3,3,3,3,f,1,901.0408502
2,2,2,0,193,181,550.5768503,550.5001738,467.1526956,517.2690242,500.4654687,367.0199034,3,3,3,3,3,3,j,1,1268.171749
2,2,2,5,194,130,634.0863381,900.7783574,600.6387633,600.2219904,467.5264927,433.8594012,3,3,3,3,3,3,f,1,952.2077681
2,2,2,1,196,145,634.189913,867.1403285,617.2577392,550.6411593,533.8815073,350.3693913,3,3,3,3,3,3,j,1,1968.97113
2,2,2,0,197,117,701.2025509,633.9880193,617.3177199,617.2583574,533.8750146,300.3606568,3,3,3,3,3,3,j,1,1636.472889
2,2,4,3,198,112,533.8042127,517.1818356,984.3707054,533.8781062,333.602319,266.9554395,3,3,3,3,3,3,f,1,852.1550531
3,3,1,0,0,9,583.8831305,517.1976038,483.7902223,517.1737969,517.2476908,517.1332948,3,3,2,3,3,3,j,1,1435.081585
3,3,1,0,3,50,550.4392658,617.3093719,517.2282127,583.8664346,600.255691,567.5949757,3,3,2,3,3,3,j,1,1536.196947
3,3,4,0,5,80,500.4401158,499.9809857,567.7925411,700.6494298,600.6690629,533.8422414,3,3,3,3,3,3,j,1,1219.34315
3,3,3,0,6,34,617.3118453,567.2391113,500.5137003,583.9183768,550.5821062,550.4624543,3,3,3,2,3,3,j,1,1953.41171
3,3,3,1,7,33,600.5784734,534.2911691,533.5052367,600.6421642,550.5041932,583.8942609,3,3,3,2,3,3,j,1,1719.731324
3,3,2,3,8,69,617.3167923,550.5122319,600.6158842,550.4992462,517.3218937,467.0138746,3,3,3,3,3,3,f,1,1468.486493
3,3,2,1,9,92,567.3068212,567.1859323,467.1109566,550.7561739,533.6888889,517.1567923,3,3,3,3,3,3,j,1,852.1266086
3,3,2,1,10,37,533.8499709,584.0068019,517.1076329,750.7063961,550.5910725,483.7348792,3,3,3,3,3,3,j,1,1068.936657
3,3,3,0,11,75,517.1577199,533.8682125,567.2156136,467.3666472,550.2840581,533.4081545,3,3,3,2,3,3,j,1,2086.742261
3,3,1,0,15,96,483.795169,583.9063188,533.8589372,583.9505314,550.4531788,467.234628,3,3,2,3,3,3,j,1,1285.907169
3,3,1,6,16,51,550.5771593,567.3337199,483.718802,567.2972365,583.7143189,500.7131207,3,3,2,3,3,3,f,1,1219.224425
3,3,1,0,17,46,483.2139132,584.5868213,550.5783961,550.4791497,583.8920968,433.7811787,3,3,2,3,3,3,j,1,2036.695498
3,3,4,1,19,24,583.9369276,533.7507247,617.3653333,583.9415651,617.2939132,500.4302221,3,3,3,3,3,3,j,1,1369.422222
3,3,3,1,20,47,483.8913237,583.9270339,617.2166183,667.1897972,534.0178551,483.834744,3,3,3,2,3,3,j,1,1436.092599
3,3,2,6,22,98,533.9152077,567.2687923,550.6037488,550.4995554,517.1484444,483.8551497,3,3,3,3,3,3,f,1,1002.314512
3,3,2,2,24,90,517.2467632,567.2412755,533.7729855,650.7158261,550.450396,500.5857393,3,3,3,3,3,3,f,1,1402.945546
3,3,1,3,27,15,467.1622801,533.8298744,483.7494106,483.8508214,533.8679033,467.1576426,3,3,2,3,3,3,f,1,952.2866088
3,3,4,6,28,60,467.0410822,567.2054105,516.5102996,501.2149177,583.9261063,483.8100097,3,3,3,3,3,3,f,1,969.0688308
3,3,1,1,29,19,467.2621449,567.1200773,483.850512,483.9074011,533.7451594,533.8527535,3,3,2,3,3,3,j,1,1119.068444
3,3,2,7,31,11,517.1206181,583.9582609,517.1976038,567.2585894,549.8691401,517.806686,3,3,3,3,3,3,f,1,1052.316444
3,3,3,1,32,63,483.8062995,550.5598453,533.716406,500.635826,500.4478453,500.5520387,3,3,3,2,3,3,j,1,885.546976
3,3,3,4,33,99,500.5446184,517.1750339,483.8022802,483.8316522,533.8697585,483.7896039,3,3,3,2,3,3,f,1,667.6671691
3,3,2,1,36,6,1034.140135,600.6415458,617.2660869,583.9505314,583.9489854,517.1623577,3,3,3,3,3,3,j,1,1002.449623
3,3,3,2,37,0,483.8208309,600.5664156,517.2606763,500.5102996,517.151227,550.5870532,3,3,3,2,3,3,f,1,784.3104154
3,3,3,2,38,65,500.5480193,583.8460289,567.2780678,517.1302028,517.381256,516.9842707,3,3,3,2,3,3,f,1,1052.508753
3,3,4,2,39,27,500.4997875,634.0297584,617.3028792,583.8831305,533.8178165,517.268715,3,3,3,3,3,3,f,1,802.2876137
3,3,2,0,41,61,500.5875942,600.5064347,800.4415073,517.6044831,567.1751113,584.0043284,3,3,3,3,3,3,j,1,1269.289121
3,3,2,1,42,23,483.7732173,567.2737393,533.6684831,584.1898357,533.7692753,583.9727924,3,3,3,3,3,3,j,1,1102.497391
3,3,3,1,43,4,633.9685412,684.0122126,650.6598648,634.0065701,583.8648889,550.7042317,3,3,3,2,3,3,j,1,1502.455034
3,3,2,7,45,74,567.2301447,600.5642514,533.2742801,667.9392464,617.3613139,533.822454,3,3,3,3,3,3,f,1,934.5595364
3,3,4,0,46,3,566.8189372,617.715942,533.8626474,617.2966957,567.2162317,517.251401,3,3,3,3,3,3,j,1,1502.420406
3,3,4,7,49,54,534.2216038,566.9880582,617.2237294,550.4816233,600.6563865,467.1322897,3,3,3,3,3,3,f,1,768.748831
3,3,2,0,51,59,617.2985507,600.6502029,617.3056618,750.6900097,650.5983381,517.2575845,3,3,3,3,3,3,j,1,1235.819594
3,3,3,3,52,77,633.9036135,633.9261837,684.039111,583.9004444,684.0635363,533.824,3,3,3,2,3,3,f,1,1134.854802
3,3,4,3,53,55,533.8793432,667.333256,650.6400772,667.3465509,617.3616231,683.9228598,3,3,3,3,3,3,f,1,918.8616038
3,3,4,1,55,45,550.6822802,667.2238067,633.9731787,700.6778745,967.6119806,700.7239419,3,3,3,3,3,3,j,1,1235.880193
3,3,1,7,62,26,483.5366956,534.0320773,550.7252561,517.170087,533.7565991,467.2074202,3,3,2,3,3,3,f,1,752.2272465
3,3,1,1,64,43,517.12,583.1760387,534.6167341,516.48,501.2040967,517.0847536,3,3,2,3,3,3,j,1,785.5576423
3,3,2,0,65,28,466.7421062,567.6438261,650.5937006,617.3678068,533.8246182,467.1344541,3,3,3,3,3,3,j,1,1584.760889
3,3,1,1,66,88,550.4395748,517.2690242,533.775459,550.7138164,516.6033623,501.0414685,3,3,2,3,3,3,j,1,1085.755053
3,3,2,1,67,86,484.3501451,533.3392078,501.075478,500.4268214,517.2548019,483.7457004,3,3,3,3,3,3,j,1,985.6596715
3,3,1,1,69,38,533.9937392,617.1857005,517.1580291,650.2554589,484.4623767,516.9623189,3,3,2,3,3,3,j,1,1252.525758
3,3,2,1,70,81,500.4988599,533.8382223,783.7631691,651.0036716,683.9754202,634.0646958,3,3,3,3,3,3,j,1,1336.034937
3,3,2,7,72,21,616.6390725,584.5123092,684.0085024,567.3077486,517.1246377,500.5034977,3,3,3,3,3,3,f,1,902.1650241
3,3,1,5,74,57,567.2276714,533.8440966,533.879034,517.227594,567.0282512,500.5628599,3,3,2,3,3,3,f,1,1117.83544
3,3,3,1,75,66,567.1744929,567.6691788,533.9461255,500.4487729,533.8638842,500.4787631,3,3,3,2,3,3,j,1,1102.346203
3,3,1,6,76,62,533.9285026,533.8536811,517.1632851,500.4487729,517.1710146,517.2449083,3,3,2,3,3,3,f,1,1502.831614
3,3,3,1,77,67,500.5041161,584.0661642,633.8136424,550.6287923,533.77886,500.4323865,3,3,3,2,3,3,j,1,1152.543536
3,3,2,7,79,8,567.3204251,500.3550919,567.1979904,600.6489662,584.1561351,467.0361353,3,3,3,3,3,3,f,1,1002.298126
3,3,4,5,80,5,550.5286183,600.5320968,500.5300869,583.8908597,567.2963094,483.7447729,3,3,3,3,3,3,f,1,2754.054802
3,3,3,0,81,52,500.4571206,750.8903577,567.1911882,567.1831497,517.1691596,500.4960771,3,3,3,2,3,3,j,1,1151.456155
3,3,3,1,82,97,517.1422607,550.5508792,533.8403867,500.523285,533.8734684,500.4806186,3,3,3,2,3,3,j,1,1202.53001
3,3,4,0,83,7,600.5815652,717.3460098,684.0051014,634.1014879,683.8962706,767.4175072,3,3,3,3,3,3,j,1,1919.941874
3,3,4,1,84,31,550.4411208,600.6403093,567.2227247,533.8502801,533.9050049,517.0210628,3,3,3,3,3,3,j,1,1252.578319
3,3,1,0,86,18,517.2229565,500.3866279,517.2650048,500.5826475,517.1206184,500.4524831,3,3,2,3,3,3,j,1,1603.021604
3,3,2,0,88,68,433.7691208,517.1728695,517.2628406,633.8850628,500.5730628,483.7753815,3,3,3,3,3,3,j,1,1669.665082
3,3,2,6,89,13,499.980367,484.3312851,467.1044636,500.4837103,500.5789371,517.168232,3,3,3,3,3,3,f,1,1285.014879
3,3,1,0,92,94,500.609546,533.8196715,500.4388792,533.959111,483.7447731,517.180599,3,3,2,3,3,3,j,1,2120.017623
3,3,1,5,93,17,533.8165797,550.4714204,517.3024153,583.8509758,517.2408889,450.4060291,3,3,2,3,3,3,f,1,2253.713932
3,3,4,4,94,35,684.0885798,500.4691787,533.9640579,500.4407344,583.9137391,667.3879807,3,3,3,3,3,3,f,1,2553.937932
3,3,1,1,96,16,533.907169,500.5480193,533.8335847,500.4701063,633.293913,501.1753431,3,3,2,3,3,3,j,1,935.5912656
3,3,4,5,97,20,501.0983574,567.2588986,500.5269952,499.8458745,551.2335459,516.6314975,3,3,3,3,3,3,f,1,1736.366686
3,3,3,0,98,40,550.5706668,533.9040773,649.7817971,701.5726378,467.2469951,483.7537392,3,3,3,2,3,3,j,1,1835.538551
3,3,1,4,99,25,750.7116522,817.465198,617.2268211,583.9304349,550.5536618,500.3711691,3,3,2,3,3,3,f,1,1235.875247
3,3,3,0,101,151,500.5239032,467.0843673,517.2300676,517.1663768,483.8245411,483.7441545,3,3,3,2,3,3,j,1,1619.565758
3,3,4,1,102,128,433.8272465,500.4936038,483.9268792,466.9795556,533.6650822,484.0616812,3,3,3,3,3,3,j,1,1052.274396
3,3,1,0,103,109,500.5056618,483.8495846,483.6480001,500.3080966,467.5215457,467.1520775,3,3,2,3,3,3,j,1,1402.798995
3,3,4,1,105,102,517.2343962,467.1681547,566.95343,550.7892559,550.5824154,517.2071885,3,3,3,3,3,3,j,1,1119.039072
3,3,3,2,106,135,533.8440966,467.1313623,533.921082,567.1581062,700.7421837,567.4474975,3,3,3,2,3,3,f,1,1103.04
3,3,3,1,108,152,533.9235554,483.7623963,600.6743188,533.8011207,600.595169,533.879034,3,3,3,2,3,3,j,1,1518.458744
3,3,4,0,109,199,517.1942029,483.815575,617.4423187,533.7281546,533.8675943,583.9319807,3,3,3,3,3,3,j,1,1502.995169
3,3,2,0,111,181,583.8577778,583.8160387,1101.239034,550.5128503,583.809546,516.5538937,3,3,3,3,3,3,j,1,1252.539053
3,3,4,2,112,134,483.867517,684.02829,617.3223574,617.1198455,617.472,483.7410627,3,3,3,3,3,3,f,1,1352.645874
3,3,1,7,113,140,483.7930049,533.891401,517.1277295,517.2922125,550.4766763,533.8743962,3,3,2,3,3,3,f,1,1703.150377
3,3,1,7,114,166,483.713855,500.4945314,500.4667053,533.8787248,550.5502608,450.4514781,3,3,2,3,3,3,f,1,918.9512657
3,3,2,0,116,149,483.8254687,600.5899131,500.5526568,1134.380213,533.8688309,517.1880194,3,3,3,3,3,3,j,1,1302.772251
3,3,3,5,117,165,500.45743,500.4985507,517.180599,533.8400772,550.6689856,533.8873817,3,3,3,2,3,3,f,1,1719.598686
3,3,4,2,118,160,617.3068986,517.2130628,533.939942,650.497546,633.9747247,650.7025314,3,3,3,3,3,3,f,1,1269.362396
3,3,2,2,119,124,500.9548985,517.1864734,500.4827827,550.5814878,533.8561547,483.7521932,3,3,3,3,3,3,f,1,1119.072154
3,3,2,6,120,111,583.9044636,500.43857,567.2017005,567.2270532,533.9897198,533.728773,3,3,3,3,3,3,f,1,1219.200618
3,3,4,7,121,120,583.9264155,700.670145,583.9839226,550.4973913,567.1806764,650.6938743,3,3,3,3,3,3,f,1,1885.23285
3,3,4,0,122,171,516.9780869,550.5564443,567.2672465,550.5706666,667.2488502,500.6107825,3,3,3,3,3,3,j,1,1369.334725
3,3,4,6,124,184,584.2009662,533.5621256,567.2990917,517.1537006,583.9907245,516.5705895,3,3,3,3,3,3,f,1,952.4538745
3,3,4,7,126,142,533.7732947,767.4818165,734.0129081,734.0654687,734.0697972,667.3199614,3,3,3,3,3,3,f,1,919.3262996
3,3,1,7,127,105,483.8205217,517.0167345,517.3914589,567.328773,533.6409663,500.6271689,3,3,2,3,3,3,f,1,1184.763053
3,3,2,1,128,167,483.7636328,550.552116,483.784657,567.3813333,500.4936038,567.1543963,3,3,3,3,3,3,j,1,1302.673005
3,3,4,1,129,186,517.1688502,600.7308986,550.4893526,633.9360774,583.7288504,500.6593235,3,3,3,3,3,3,j,1,1318.722473
3,3,2,1,132,148,500.3547827,500.5087536,550.5740677,500.4311497,533.953855,500.4323865,3,3,3,3,3,3,j,1,1084.746512
3,3,1,3,133,153,533.1657585,534.6201351,500.0261257,567.669797,516.6726185,484.326029,3,3,2,3,3,3,f,1,835.6099711
3,3,2,5,134,185,500.6367536,517.0287923,517.1762705,750.7391691,500.5322511,467.1125025,3,3,3,3,3,3,f,1,1269.272116
3,3,1,7,137,137,450.4029374,534.0296037,533.7052755,533.8518261,500.492367,533.8910918,3,3,2,3,3,3,f,1,1202.523208
3,3,4,1,138,158,517.1101063,483.8579323,517.1308212,500.4651595,533.8991305,567.1608888,3,3,3,3,3,3,j,1,1135.749874
3,3,1,1,139,141,568.098628,550.6269371,550.4989373,533.8688309,517.1475171,567.2672463,3,3,2,3,3,3,j,1,1386.097778
3,3,1,0,140,131,500.5112269,533.912116,517.2854108,517.069913,600.5593042,516.7220871,3,3,2,3,3,3,j,1,1586.337082
3,3,3,0,143,121,550.6068405,533.8660483,584.0163864,567.1788214,500.0134492,517.6332367,3,3,3,2,3,3,j,1,1769.769739
3,3,2,3,145,123,517.2288308,500.4939132,583.8831305,550.6331206,517.1144349,517.232541,3,3,3,3,3,3,f,1,1351.120696
3,3,1,1,146,101,483.8195944,533.9451979,533.7596908,550.5635557,567.261372,650.6941835,3,3,2,3,3,3,j,1,1034.692638
3,3,3,1,147,129,500.4923672,500.5112272,500.4806183,533.8357487,533.9003671,550.6315751,3,3,3,2,3,3,j,1,2036.699208
3,3,4,0,149,180,483.934918,500.4379516,483.8242319,567.2347825,567.2115942,500.4549567,3,3,3,3,3,3,j,1,1434.811981
3,3,4,1,151,182,417.0842897,517.1391692,517.1447343,500.5529663,517.2943766,533.7371209,3,3,3,3,3,3,j,1,1151.465739
3,3,2,0,153,119,484.279034,583.8890048,517.187401,550.8643864,533.6221063,567.2493142,3,3,3,3,3,3,j,1,1336.029681
3,3,2,1,154,145,517.2081159,483.7942417,600.6217583,533.9266474,700.6321161,500.5214298,3,3,3,3,3,3,j,1,1936.985353
3,3,2,2,156,127,500.2001934,517.5571786,500.3869373,567.1704735,583.9724829,483.8165024,3,3,3,3,3,3,f,1,1102.573449
3,3,4,1,158,146,500.4815459,517.2523286,533.9068598,517.1917295,500.3516909,500.1126956,3,3,3,3,3,3,j,1,1202.509913
3,3,2,4,159,177,500.5334881,517.1465892,533.9563286,517.2368695,533.7708213,500.5025698,3,3,3,3,3,3,f,1,1519.603014
3,3,3,1,160,170,483.8025894,500.4852561,516.69457,534.576541,550.3375458,500.5535847,3,3,3,2,3,3,j,1,1168.062145
3,3,2,3,161,162,450.4251981,583.9681544,467.1168311,550.5496424,517.2863381,483.7803287,3,3,3,3,3,3,f,1,768.6956523
3,3,3,0,163,172,483.9868599,550.4355554,500.429604,500.5486377,517.1475168,467.1607343,3,3,3,2,3,3,j,1,2337.001739
3,3,2,0,164,115,533.8963477,500.5118456,533.7692753,533.9056232,500.5121545,517.2025508,3,3,3,3,3,3,j,1,1786.370473
3,3,4,7,168,132,467.0914782,500.5795555,550.5032658,533.879343,483.8570049,450.4081933,3,3,3,3,3,3,f,1,968.9739132
3,3,3,0,169,156,483.815884,500.4973139,533.8938746,500.521739,517.1110339,483.9271884,3,3,3,2,3,3,j,1,1636.218126
3,3,3,3,170,183,483.81743,517.1991498,517.1453524,500.5532755,550.5295459,467.2092753,3,3,3,2,3,3,f,1,735.4215265
3,3,1,2,176,178,583.9761931,517.2752077,583.8642707,583.8651981,567.2384927,567.195826,3,3,2,3,3,3,f,1,852.1915362
3,3,4,3,178,112,483.7685796,500.5647151,533.8175071,567.2820869,550.534802,483.7460096,3,3,3,3,3,3,f,1,735.737198
3,3,4,3,179,125,484.1971013,500.7428019,516.9740675,500.4812367,500.5440002,500.4571206,3,3,3,3,3,3,f,1,1319.356908
3,3,1,4,180,136,500.5152465,600.6350531,734.0565023,550.6723865,900.7879419,467.2874976,3,3,2,3,3,3,f,1,2353.752116
3,3,1,6,181,107,517.1654492,533.8709953,517.1951302,533.8771788,533.9238648,567.1896425,3,3,2,3,3,3,f,1,1052.316135
3,3,2,1,182,157,500.767227,549.5129663,501.2906666,583.411942,534.4541064,467.0417004,3,3,3,3,3,3,j,1,1019.073855
3,3,1,1,183,187,517.1852366,483.8941065,517.0309565,533.9204636,550.5950919,533.8521353,3,3,2,3,3,3,j,1,1753.20085
3,3,3,3,184,164,517.0739323,500.604599,517.0720771,517.2368698,550.5208888,483.8056811,3,3,3,2,3,3,f,1,1953.471691
3,3,2,0,185,117,467.1585702,533.8518261,483.8226859,500.4425894,517.246454,500.4861837,3,3,3,3,3,3,j,1,1653.000966
3,3,2,0,187,116,500.4252754,500.493913,500.6534492,500.3584928,483.8053719,467.1230146,3,3,3,3,3,3,j,1,1168.200039
3,3,4,0,188,110,467.0067632,500.5031885,500.540599,500.4391884,517.2368695,483.7701255,3,3,3,3,3,3,j,1,1835.355208
3,3,4,7,193,100,517.201314,500.4917488,533.7572175,533.9155169,617.3384348,533.8842897,3,3,3,3,3,3,f,1,1085.768348
3,3,1,1,194,103,500.5965605,567.1720193,467.1057004,533.5237875,484.2060676,483.8121738,3,3,2,3,3,3,j,1,1069.080116
3,3,2,5,196,147,450.5216617,517.0371402,483.8177392,567.2984733,483.7756909,467.1693912,3,3,3,3,3,3,f,1,1352.725024
3,3,4,0,197,114,533.8530627,483.896889,517.1002124,500.5205025,500.4623767,550.6012754,3,3,3,3,3,3,j,1,1669.901295
3,3,1,1,199,188,500.4849469,517.2173914,500.492058,517.201314,500.5155555,517.0918647,3,3,2,3,3,3,j,1,1169.089546
6,4,3,1,2,4,700.8062152,700.5570169,700.436128,617.6463313,650.692932,633.9607813,3,3,3,2,3,3,j,1,1119.126371
6,4,4,2,3,27,617.0418863,650.9013187,884.1496896,683.978219,684.1154944,650.6113088,3,3,3,3,3,3,f,1,1351.634877
6,4,4,1,6,24,967.3265784,734.4980726,733.8973377,734.111908,800.8061534,633.9895349,3,3,3,3,3,3,j,1,1185.835457
6,4,2,0,9,61,717.6502888,650.6895311,784.1704665,767.4219292,817.3849514,583.9396334,3,3,3,3,3,3,j,1,1919.88522
6,4,3,0,11,52,951.083858,867.7567083,867.1315483,767.5412723,817.446478,717.379448,3,3,3,2,3,3,j,1,2103.467072
6,4,3,1,12,63,767.4448085,884.3104627,750.6749378,684.0366538,784.1203795,734.0052412,3,3,3,2,3,3,j,1,1185.856482
6,4,1,5,15,57,900.8731834,850.8662578,1184.521756,784.0999737,850.9534463,666.9909955,3,3,2,3,3,3,f,1,1485.115812
6,4,4,5,18,5,834.2185129,633.7437376,1168.045296,567.1923328,950.9100994,700.8476452,3,3,3,3,3,3,f,1,1569.632683
6,4,1,0,19,18,784.0829688,767.4429534,834.1319428,884.2016317,867.5390462,834.2219139,3,3,2,3,3,3,j,1,2136.781112
6,4,3,1,20,67,1117.889964,867.4336162,950.9867758,717.3006074,784.2319931,800.6076605,3,3,3,2,3,3,j,1,2119.134719
6,4,1,0,21,96,917.6983971,984.2896859,1084.112774,1001.338127,917.5283486,867.5204955,3,3,2,3,3,3,j,1,1935.542974
6,4,1,5,22,17,1318.009184,800.7978056,684.0295427,1101.21192,867.1995676,701.0152203,3,3,2,3,3,3,f,1,1619.480381
6,4,1,5,23,82,834.2447931,950.9468917,750.7271891,900.7822848,850.9831275,884.13825,3,3,2,3,3,3,f,1,1269.001525
